word_id,is_irregular,conjugations
2279,TRUE,"{""indicative"": {""present"": {""yo"": ""califico"", ""tú"": ""calificas"", ""él"": ""califica"", ""nosotros"": ""calificamos"", ""vosotros"": ""calificáis"", ""ellos"": ""califican""}, ""preterite"": {""yo"": ""califiqué"", ""tú"": ""calificaste"", ""él"": ""calificó"", ""nosotros"": ""calificamos"", ""vosotros"": ""calificasteis"", ""ellos"": ""calificaron""}, ""imperfect"": {""yo"": ""calificaba"", ""tú"": ""calificabas"", ""él"": ""calificaba"", ""nosotros"": ""calificábamos"", ""vosotros"": ""calificabais"", ""ellos"": ""calificaban""}}, ""subjunctive"": {""present"": {""yo"": ""califique"", ""tú"": ""califiques"", ""él"": ""califique"", ""nosotros"": ""califiquemos"", ""vosotros"": ""califiquéis"", ""ellos"": ""califiquen""}}}"
2280,FALSE,"{""indicative"": {""present"": {""yo"": ""junto"", ""tú"": ""juntas"", ""él"": ""junta"", ""nosotros"": ""juntamos"", ""vosotros"": ""juntáis"", ""ellos"": ""juntan""}, ""preterite"": {""yo"": ""junté"", ""tú"": ""juntaste"", ""él"": ""juntó"", ""nosotros"": ""juntamos"", ""vosotros"": ""juntasteis"", ""ellos"": ""juntaron""}, ""imperfect"": {""yo"": ""juntaba"", ""tú"": ""juntabas"", ""él"": ""juntaba"", ""nosotros"": ""juntábamos"", ""vosotros"": ""juntabais"", ""ellos"": ""juntaban""}}, ""subjunctive"": {""present"": {""yo"": ""junte"", ""tú"": ""juntes"", ""él"": ""junte"", ""nosotros"": ""juntemos"", ""vosotros"": ""juntéis"", ""ellos"": ""junten""}}}"
2285,FALSE,"{""indicative"": {""present"": {""yo"": ""ejecuto"", ""tú"": ""ejecutas"", ""él"": ""ejecuta"", ""nosotros"": ""ejecutamos"", ""vosotros"": ""ejecutáis"", ""ellos"": ""ejecutan""}, ""preterite"": {""yo"": ""ejecuté"", ""tú"": ""ejecutaste"", ""él"": ""ejecutó"", ""nosotros"": ""ejecutamos"", ""vosotros"": ""ejecutasteis"", ""ellos"": ""ejecutaron""}, ""imperfect"": {""yo"": ""ejecutaba"", ""tú"": ""ejecutabas"", ""él"": ""ejecutaba"", ""nosotros"": ""ejecutábamos"", ""vosotros"": ""ejecutabais"", ""ellos"": ""ejecutaban""}}, ""subjunctive"": {""present"": {""yo"": ""ejecute"", ""tú"": ""ejecutes"", ""él"": ""ejecute"", ""nosotros"": ""ejecutemos"", ""vosotros"": ""ejecutéis"", ""ellos"": ""ejecuten""}}}"
2288,FALSE,"{""indicative"": {""present"": {""yo"": ""protesto"", ""tú"": ""protestas"", ""él"": ""protesta"", ""nosotros"": ""protestamos"", ""vosotros"": ""protestáis"", ""ellos"": ""protestan""}, ""preterite"": {""yo"": ""protesté"", ""tú"": ""protestaste"", ""él"": ""protestó"", ""nosotros"": ""protestamos"", ""vosotros"": ""protestasteis"", ""ellos"": ""protestaron""}, ""imperfect"": {""yo"": ""protestaba"", ""tú"": ""protestabas"", ""él"": ""protestaba"", ""nosotros"": ""protestábamos"", ""vosotros"": ""protestabais"", ""ellos"": ""protestaban""}}, ""subjunctive"": {""present"": {""yo"": ""proteste"", ""tú"": ""protestes"", ""él"": ""proteste"", ""nosotros"": ""protestemos"", ""vosotros"": ""protestéis"", ""ellos"": ""protesten""}}}"
2292,FALSE,"{""indicative"": {""present"": {""yo"": ""impresiono"", ""tú"": ""impresionas"", ""él"": ""impresiona"", ""nosotros"": ""impresionamos"", ""vosotros"": ""impresionáis"", ""ellos"": ""impresionan""}, ""preterite"": {""yo"": ""impresioné"", ""tú"": ""impresionaste"", ""él"": ""impresionó"", ""nosotros"": ""impresionamos"", ""vosotros"": ""impresionasteis"", ""ellos"": ""impresionaron""}, ""imperfect"": {""yo"": ""impresionaba"", ""tú"": ""impresionabas"", ""él"": ""impresionaba"", ""nosotros"": ""impresionábamos"", ""vosotros"": ""impresionabais"", ""ellos"": ""impresionaban""}}, ""subjunctive"": {""present"": {""yo"": ""impresione"", ""tú"": ""impresiones"", ""él"": ""impresione"", ""nosotros"": ""impresionemos"", ""vosotros"": ""impresionéis"", ""ellos"": ""impresionen""}}}"
2294,FALSE,"{""indicative"": {""present"": {""yo"": ""comporto"", ""tú"": ""comportas"", ""él"": ""comporta"", ""nosotros"": ""comportamos"", ""vosotros"": ""comportáis"", ""ellos"": ""comportan""}, ""preterite"": {""yo"": ""comporté"", ""tú"": ""comportaste"", ""él"": ""comportó"", ""nosotros"": ""comportamos"", ""vosotros"": ""comportasteis"", ""ellos"": ""comportaron""}, ""imperfect"": {""yo"": ""comportaba"", ""tú"": ""comportabas"", ""él"": ""comportaba"", ""nosotros"": ""comportábamos"", ""vosotros"": ""comportabais"", ""ellos"": ""comportaban""}}, ""subjunctive"": {""present"": {""yo"": ""comporte"", ""tú"": ""comportes"", ""él"": ""comporte"", ""nosotros"": ""comportemos"", ""vosotros"": ""comportéis"", ""ellos"": ""comporten""}}}"
2317,FALSE,"{""indicative"": {""present"": {""yo"": ""dibujo"", ""tú"": ""dibujas"", ""él"": ""dibuja"", ""nosotros"": ""dibujamos"", ""vosotros"": ""dibujáis"", ""ellos"": ""dibujan""}, ""preterite"": {""yo"": ""dibujé"", ""tú"": ""dibujaste"", ""él"": ""dibujó"", ""nosotros"": ""dibujamos"", ""vosotros"": ""dibujasteis"", ""ellos"": ""dibujaron""}, ""imperfect"": {""yo"": ""dibujaba"", ""tú"": ""dibujabas"", ""él"": ""dibujaba"", ""nosotros"": ""dibujábamos"", ""vosotros"": ""dibujabais"", ""ellos"": ""dibujaban""}}, ""subjunctive"": {""present"": {""yo"": ""dibuje"", ""tú"": ""dibujes"", ""él"": ""dibuje"", ""nosotros"": ""dibujemos"", ""vosotros"": ""dibujéis"", ""ellos"": ""dibujen""}}}"
2322,TRUE,"{""indicative"": {""present"": {""yo"": ""gobierno"", ""tú"": ""gobiernas"", ""él"": ""gobierna"", ""nosotros"": ""gobernamos"", ""vosotros"": ""gobernáis"", ""ellos"": ""gobiernan""}, ""preterite"": {""yo"": ""goberné"", ""tú"": ""gobernaste"", ""él"": ""gobernó"", ""nosotros"": ""gobernamos"", ""vosotros"": ""gobernasteis"", ""ellos"": ""gobernaron""}, ""imperfect"": {""yo"": ""gobernaba"", ""tú"": ""gobernabas"", ""él"": ""gobernaba"", ""nosotros"": ""gobernábamos"", ""vosotros"": ""gobernabais"", ""ellos"": ""gobernaban""}}, ""subjunctive"": {""present"": {""yo"": ""gobierne"", ""tú"": ""gobiernes"", ""él"": ""gobierne"", ""nosotros"": ""gobernemos"", ""vosotros"": ""gobernéis"", ""ellos"": ""gobiernen""}}}"
2324,TRUE,"{""indicative"": {""present"": {""yo"": ""deshago"", ""tú"": ""deshaces"", ""él"": ""deshace"", ""nosotros"": ""deshacemos"", ""vosotros"": ""deshacéis"", ""ellos"": ""deshacen""}, ""preterite"": {""yo"": ""deshice"", ""tú"": ""deshiciste"", ""él"": ""deshizo"", ""nosotros"": ""deshicimos"", ""vosotros"": ""deshicisteis"", ""ellos"": ""deshicieron""}, ""imperfect"": {""yo"": ""deshacía"", ""tú"": ""deshacías"", ""él"": ""deshacía"", ""nosotros"": ""deshacíamos"", ""vosotros"": ""deshacíais"", ""ellos"": ""deshacían""}}, ""subjunctive"": {""present"": {""yo"": ""deshaga"", ""tú"": ""deshagas"", ""él"": ""deshaga"", ""nosotros"": ""deshagamos"", ""vosotros"": ""deshagáis"", ""ellos"": ""deshagan""}}}"
2328,TRUE,"{""indicative"": {""present"": {""yo"": ""reconstruyo"", ""tú"": ""reconstruyes"", ""él"": ""reconstruye"", ""nosotros"": ""reconstruimos"", ""vosotros"": ""reconstruís"", ""ellos"": ""reconstruyen""}, ""preterite"": {""yo"": ""reconstruí"", ""tú"": ""reconstruiste"", ""él"": ""reconstruyó"", ""nosotros"": ""reconstruimos"", ""vosotros"": ""reconstruisteis"", ""ellos"": ""reconstruyeron""}, ""imperfect"": {""yo"": ""reconstruía"", ""tú"": ""reconstruías"", ""él"": ""reconstruía"", ""nosotros"": ""reconstruíamos"", ""vosotros"": ""reconstruíais"", ""ellos"": ""reconstruían""}}, ""subjunctive"": {""present"": {""yo"": ""reconstruya"", ""tú"": ""reconstruyas"", ""él"": ""reconstruya"", ""nosotros"": ""reconstruyamos"", ""vosotros"": ""reconstruyáis"", ""ellos"": ""reconstruyan""}}}"
2332,FALSE,"{""indicative"": {""present"": {""yo"": ""denuncio"", ""tú"": ""denuncias"", ""él"": ""denuncia"", ""nosotros"": ""denunciamos"", ""vosotros"": ""denunciáis"", ""ellos"": ""denuncian""}, ""preterite"": {""yo"": ""denuncié"", ""tú"": ""denunciaste"", ""él"": ""denunció"", ""nosotros"": ""denunciamos"", ""vosotros"": ""denunciasteis"", ""ellos"": ""denunciaron""}, ""imperfect"": {""yo"": ""denunciaba"", ""tú"": ""denunciabas"", ""él"": ""denunciaba"", ""nosotros"": ""denunciábamos"", ""vosotros"": ""denunciabais"", ""ellos"": ""denunciaban""}}, ""subjunctive"": {""present"": {""yo"": ""denuncie"", ""tú"": ""denuncies"", ""él"": ""denuncie"", ""nosotros"": ""denunciemos"", ""vosotros"": ""denunciéis"", ""ellos"": ""denuncien""}}}"
2345,TRUE,"{""indicative"": {""present"": {""yo"": ""garantizo"", ""tú"": ""garantizas"", ""él"": ""garantiza"", ""nosotros"": ""garantizamos"", ""vosotros"": ""garantizáis"", ""ellos"": ""garantizan""}, ""preterite"": {""yo"": ""garanticé"", ""tú"": ""garantizaste"", ""él"": ""garantizó"", ""nosotros"": ""garantizamos"", ""vosotros"": ""garantizasteis"", ""ellos"": ""garantizaron""}, ""imperfect"": {""yo"": ""garantizaba"", ""tú"": ""garantizabas"", ""él"": ""garantizaba"", ""nosotros"": ""garantizábamos"", ""vosotros"": ""garantizabais"", ""ellos"": ""garantizaban""}}, ""subjunctive"": {""present"": {""yo"": ""garantice"", ""tú"": ""garantices"", ""él"": ""garantice"", ""nosotros"": ""garanticemos"", ""vosotros"": ""garanticéis"", ""ellos"": ""garanticen""}}}"
2348,FALSE,"{""indicative"": {""present"": {""yo"": ""combino"", ""tú"": ""combinas"", ""él"": ""combina"", ""nosotros"": ""combinamos"", ""vosotros"": ""combináis"", ""ellos"": ""combinan""}, ""preterite"": {""yo"": ""combiné"", ""tú"": ""combinaste"", ""él"": ""combinó"", ""nosotros"": ""combinamos"", ""vosotros"": ""combinasteis"", ""ellos"": ""combinaron""}, ""imperfect"": {""yo"": ""combinaba"", ""tú"": ""combinabas"", ""él"": ""combinaba"", ""nosotros"": ""combinábamos"", ""vosotros"": ""combinabais"", ""ellos"": ""combinaban""}}, ""subjunctive"": {""present"": {""yo"": ""combine"", ""tú"": ""combines"", ""él"": ""combine"", ""nosotros"": ""combinemos"", ""vosotros"": ""combinéis"", ""ellos"": ""combinen""}}}"
2356,TRUE,"{""indicative"": {""present"": {""yo"": ""divierto"", ""tú"": ""diviertes"", ""él"": ""divierte"", ""nosotros"": ""divertimos"", ""vosotros"": ""divertís"", ""ellos"": ""divierten""}, ""preterite"": {""yo"": ""divertí"", ""tú"": ""divertiste"", ""él"": ""divirtió"", ""nosotros"": ""divertimos"", ""vosotros"": ""divertisteis"", ""ellos"": ""divirtieron""}, ""imperfect"": {""yo"": ""divertía"", ""tú"": ""divertías"", ""él"": ""divertía"", ""nosotros"": ""divertíamos"", ""vosotros"": ""divertíais"", ""ellos"": ""divertían""}}, ""subjunctive"": {""present"": {""yo"": ""divierta"", ""tú"": ""diviertas"", ""él"": ""divierta"", ""nosotros"": ""divirtamos"", ""vosotros"": ""divirtáis"", ""ellos"": ""diviertan""}}}"
2358,FALSE,"{""indicative"": {""present"": {""yo"": ""conquisto"", ""tú"": ""conquistas"", ""él"": ""conquista"", ""nosotros"": ""conquistamos"", ""vosotros"": ""conquistáis"", ""ellos"": ""conquistan""}, ""preterite"": {""yo"": ""conquisté"", ""tú"": ""conquistaste"", ""él"": ""conquistó"", ""nosotros"": ""conquistamos"", ""vosotros"": ""conquistasteis"", ""ellos"": ""conquistaron""}, ""imperfect"": {""yo"": ""conquistaba"", ""tú"": ""conquistabas"", ""él"": ""conquistaba"", ""nosotros"": ""conquistábamos"", ""vosotros"": ""conquistabais"", ""ellos"": ""conquistaban""}}, ""subjunctive"": {""present"": {""yo"": ""conquiste"", ""tú"": ""conquistes"", ""él"": ""conquiste"", ""nosotros"": ""conquistemos"", ""vosotros"": ""conquistéis"", ""ellos"": ""conquisten""}}}"
2363,TRUE,"{""indicative"": {""present"": {""yo"": ""envuelvo"", ""tú"": ""envuelves"", ""él"": ""envuelve"", ""nosotros"": ""envolvemos"", ""vosotros"": ""envolvéis"", ""ellos"": ""envuelven""}, ""preterite"": {""yo"": ""envolví"", ""tú"": ""envolviste"", ""él"": ""envolvió"", ""nosotros"": ""envolvimos"", ""vosotros"": ""envolvisteis"", ""ellos"": ""envolvieron""}, ""imperfect"": {""yo"": ""envolvía"", ""tú"": ""envolvías"", ""él"": ""envolvía"", ""nosotros"": ""envolvíamos"", ""vosotros"": ""envolvíais"", ""ellos"": ""envolvían""}}, ""subjunctive"": {""present"": {""yo"": ""envuelva"", ""tú"": ""envuelvas"", ""él"": ""envuelva"", ""nosotros"": ""envolvamos"", ""vosotros"": ""envolváis"", ""ellos"": ""envuelvan""}}}"
2365,FALSE,"{""indicative"": {""present"": {""yo"": ""emprendo"", ""tú"": ""emprendes"", ""él"": ""emprende"", ""nosotros"": ""emprendemos"", ""vosotros"": ""emprendéis"", ""ellos"": ""emprenden""}, ""preterite"": {""yo"": ""emprendí"", ""tú"": ""emprendiste"", ""él"": ""emprendió"", ""nosotros"": ""emprendimos"", ""vosotros"": ""emprendisteis"", ""ellos"": ""emprendieron""}, ""imperfect"": {""yo"": ""emprendía"", ""tú"": ""emprendías"", ""él"": ""emprendía"", ""nosotros"": ""emprendíamos"", ""vosotros"": ""emprendíais"", ""ellos"": ""emprendían""}}, ""subjunctive"": {""present"": {""yo"": ""emprenda"", ""tú"": ""emprendas"", ""él"": ""emprenda"", ""nosotros"": ""emprendamos"", ""vosotros"": ""emprendáis"", ""ellos"": ""emprendan""}}}"
2366,FALSE,"{""indicative"": {""present"": {""yo"": ""anticipo"", ""tú"": ""anticipas"", ""él"": ""anticipa"", ""nosotros"": ""anticipamos"", ""vosotros"": ""anticipáis"", ""ellos"": ""anticipan""}, ""preterite"": {""yo"": ""anticipé"", ""tú"": ""anticipaste"", ""él"": ""anticipó"", ""nosotros"": ""anticipamos"", ""vosotros"": ""anticipasteis"", ""ellos"": ""anticiparon""}, ""imperfect"": {""yo"": ""anticipaba"", ""tú"": ""anticipabas"", ""él"": ""anticipaba"", ""nosotros"": ""anticipábamos"", ""vosotros"": ""anticipabais"", ""ellos"": ""anticipaban""}}, ""subjunctive"": {""present"": {""yo"": ""anticipe"", ""tú"": ""anticipes"", ""él"": ""anticipe"", ""nosotros"": ""anticipemos"", ""vosotros"": ""anticipéis"", ""ellos"": ""anticipen""}}}"
2375,TRUE,"{""indicative"": {""present"": {""yo"": ""quiebro"", ""tú"": ""quiebras"", ""él"": ""quiebra"", ""nosotros"": ""quebramos"", ""vosotros"": ""quebráis"", ""ellos"": ""quiebran""}, ""preterite"": {""yo"": ""quebré"", ""tú"": ""quebraste"", ""él"": ""quebró"", ""nosotros"": ""quebramos"", ""vosotros"": ""quebrasteis"", ""ellos"": ""quebraron""}, ""imperfect"": {""yo"": ""quebraba"", ""tú"": ""quebrabas"", ""él"": ""quebraba"", ""nosotros"": ""quebrábamos"", ""vosotros"": ""quebrabais"", ""ellos"": ""quebraban""}}, ""subjunctive"": {""present"": {""yo"": ""quiebre"", ""tú"": ""quiebres"", ""él"": ""quiebre"", ""nosotros"": ""quebremos"", ""vosotros"": ""quebréis"", ""ellos"": ""quiebren""}}}"
2382,FALSE,"{""indicative"": {""present"": {""yo"": ""equilibro"", ""tú"": ""equilibras"", ""él"": ""equilibra"", ""nosotros"": ""equilibramos"", ""vosotros"": ""equilibráis"", ""ellos"": ""equilibran""}, ""preterite"": {""yo"": ""equilibré"", ""tú"": ""equilibraste"", ""él"": ""equilibró"", ""nosotros"": ""equilibramos"", ""vosotros"": ""equilibrasteis"", ""ellos"": ""equilibraron""}, ""imperfect"": {""yo"": ""equilibraba"", ""tú"": ""equilibrabas"", ""él"": ""equilibraba"", ""nosotros"": ""equilibrábamos"", ""vosotros"": ""equilibrabais"", ""ellos"": ""equilibraban""}}, ""subjunctive"": {""present"": {""yo"": ""equilibre"", ""tú"": ""equilibres"", ""él"": ""equilibre"", ""nosotros"": ""equilibremos"", ""vosotros"": ""equilibréis"", ""ellos"": ""equilibren""}}}"
2383,FALSE,"{""indicative"": {""present"": {""yo"": ""asomo"", ""tú"": ""asomas"", ""él"": ""asoma"", ""nosotros"": ""asomamos"", ""vosotros"": ""asomáis"", ""ellos"": ""asoman""}, ""preterite"": {""yo"": ""asomé"", ""tú"": ""asomaste"", ""él"": ""asomó"", ""nosotros"": ""asomamos"", ""vosotros"": ""asomasteis"", ""ellos"": ""asomaron""}, ""imperfect"": {""yo"": ""asomaba"", ""tú"": ""asomabas"", ""él"": ""asomaba"", ""nosotros"": ""asomábamos"", ""vosotros"": ""asomabais"", ""ellos"": ""asomaban""}}, ""subjunctive"": {""present"": {""yo"": ""asome"", ""tú"": ""asomes"", ""él"": ""asome"", ""nosotros"": ""asomemos"", ""vosotros"": ""asoméis"", ""ellos"": ""asomen""}}}"
2384,FALSE,"{""indicative"": {""present"": {""yo"": ""opto"", ""tú"": ""optas"", ""él"": ""opta"", ""nosotros"": ""optamos"", ""vosotros"": ""optáis"", ""ellos"": ""optan""}, ""preterite"": {""yo"": ""opté"", ""tú"": ""optaste"", ""él"": ""optó"", ""nosotros"": ""optamos"", ""vosotros"": ""optasteis"", ""ellos"": ""optaron""}, ""imperfect"": {""yo"": ""optaba"", ""tú"": ""optabas"", ""él"": ""optaba"", ""nosotros"": ""optábamos"", ""vosotros"": ""optabais"", ""ellos"": ""optaban""}}, ""subjunctive"": {""present"": {""yo"": ""opte"", ""tú"": ""optes"", ""él"": ""opte"", ""nosotros"": ""optemos"", ""vosotros"": ""optéis"", ""ellos"": ""opten""}}}"
2401,FALSE,"{""indicative"": {""present"": {""yo"": ""estallo"", ""tú"": ""estallas"", ""él"": ""estalla"", ""nosotros"": ""estallamos"", ""vosotros"": ""estalláis"", ""ellos"": ""estallan""}, ""preterite"": {""yo"": ""estallé"", ""tú"": ""estallaste"", ""él"": ""estalló"", ""nosotros"": ""estallamos"", ""vosotros"": ""estallasteis"", ""ellos"": ""estallaron""}, ""imperfect"": {""yo"": ""estallaba"", ""tú"": ""estallabas"", ""él"": ""estallaba"", ""nosotros"": ""estallábamos"", ""vosotros"": ""estallabais"", ""ellos"": ""estallaban""}}, ""subjunctive"": {""present"": {""yo"": ""estalle"", ""tú"": ""estalles"", ""él"": ""estalle"", ""nosotros"": ""estallemos"", ""vosotros"": ""estalléis"", ""ellos"": ""estallen""}}}"
2402,FALSE,"{""indicative"": {""present"": {""yo"": ""copio"", ""tú"": ""copias"", ""él"": ""copia"", ""nosotros"": ""copiamos"", ""vosotros"": ""copiáis"", ""ellos"": ""copian""}, ""preterite"": {""yo"": ""copié"", ""tú"": ""copiaste"", ""él"": ""copió"", ""nosotros"": ""copiamos"", ""vosotros"": ""copiasteis"", ""ellos"": ""copiaron""}, ""imperfect"": {""yo"": ""copiaba"", ""tú"": ""copiabas"", ""él"": ""copiaba"", ""nosotros"": ""copiábamos"", ""vosotros"": ""copiabais"", ""ellos"": ""copiaban""}}, ""subjunctive"": {""present"": {""yo"": ""copie"", ""tú"": ""copies"", ""él"": ""copie"", ""nosotros"": ""copiemos"", ""vosotros"": ""copiéis"", ""ellos"": ""copien""}}}"
2403,FALSE,"{""indicative"": {""present"": {""yo"": ""inauguro"", ""tú"": ""inauguras"", ""él"": ""inaugura"", ""nosotros"": ""inauguramos"", ""vosotros"": ""inauguráis"", ""ellos"": ""inauguran""}, ""preterite"": {""yo"": ""inauguré"", ""tú"": ""inauguraste"", ""él"": ""inauguró"", ""nosotros"": ""inauguramos"", ""vosotros"": ""inaugurasteis"", ""ellos"": ""inauguraron""}, ""imperfect"": {""yo"": ""inauguraba"", ""tú"": ""inaugurabas"", ""él"": ""inauguraba"", ""nosotros"": ""inaugurábamos"", ""vosotros"": ""inaugurabais"", ""ellos"": ""inauguran""}}, ""subjunctive"": {""present"": {""yo"": ""inaugure"", ""tú"": ""inaugures"", ""él"": ""inaugure"", ""nosotros"": ""inauguremos"", ""vosotros"": ""inauguréis"", ""ellos"": ""inauguren""}}}"
2404,TRUE,"{""indicative"": {""present"": {""yo"": ""aprieto"", ""tú"": ""aprietas"", ""él"": ""aprieta"", ""nosotros"": ""apretamos"", ""vosotros"": ""apretáis"", ""ellos"": ""aprietan""}, ""preterite"": {""yo"": ""apreté"", ""tú"": ""apretaste"", ""él"": ""apretó"", ""nosotros"": ""apretamos"", ""vosotros"": ""apretasteis"", ""ellos"": ""apretaron""}, ""imperfect"": {""yo"": ""apretaba"", ""tú"": ""apretabas"", ""él"": ""apretaba"", ""nosotros"": ""apretábamos"", ""vosotros"": ""apretabais"", ""ellos"": ""apretaban""}}, ""subjunctive"": {""present"": {""yo"": ""apriete"", ""tú"": ""aprietes"", ""él"": ""apriete"", ""nosotros"": ""apretemos"", ""vosotros"": ""apretéis"", ""ellos"": ""aprieten""}}}"
2416,TRUE,"{""indicative"": {""present"": {""yo"": ""miento"", ""tú"": ""mientes"", ""él"": ""miente"", ""nosotros"": ""mentimos"", ""vosotros"": ""mentís"", ""ellos"": ""mienten""}, ""preterite"": {""yo"": ""mentí"", ""tú"": ""mentiste"", ""él"": ""mintió"", ""nosotros"": ""mentimos"", ""vosotros"": ""mentisteis"", ""ellos"": ""mintieron""}, ""imperfect"": {""yo"": ""mentía"", ""tú"": ""mentías"", ""él"": ""mentía"", ""nosotros"": ""mentíamos"", ""vosotros"": ""mentíais"", ""ellos"": ""mentían""}}, ""subjunctive"": {""present"": {""yo"": ""mienta"", ""tú"": ""mientas"", ""él"": ""mienta"", ""nosotros"": ""mintamos"", ""vosotros"": ""mintáis"", ""ellos"": ""mientan""}}}"
2418,FALSE,"{""indicative"": {""present"": {""yo"": ""contrato"", ""tú"": ""contratas"", ""él"": ""contrata"", ""nosotros"": ""contratamos"", ""vosotros"": ""contratáis"", ""ellos"": ""contratan""}, ""preterite"": {""yo"": ""contraté"", ""tú"": ""contrataste"", ""él"": ""contrató"", ""nosotros"": ""contratamos"", ""vosotros"": ""contratasteis"", ""ellos"": ""contrataron""}, ""imperfect"": {""yo"": ""contrataba"", ""tú"": ""contratabas"", ""él"": ""contrataba"", ""nosotros"": ""contratábamos"", ""vosotros"": ""contratabais"", ""ellos"": ""contrataban""}}, ""subjunctive"": {""present"": {""yo"": ""contrate"", ""tú"": ""contrates"", ""él"": ""contrate"", ""nosotros"": ""contratemos"", ""vosotros"": ""contratéis"", ""ellos"": ""contraten""}}}"
2452,TRUE,"{""indicative"": {""present"": {""yo"": ""retengo"", ""tú"": ""retienes"", ""él"": ""retiene"", ""nosotros"": ""retenemos"", ""vosotros"": ""retenéis"", ""ellos"": ""retienen""}, ""preterite"": {""yo"": ""retuve"", ""tú"": ""retuviste"", ""él"": ""retuvo"", ""nosotros"": ""retuvimos"", ""vosotros"": ""retuvisteis"", ""ellos"": ""retuvieron""}, ""imperfect"": {""yo"": ""retenía"", ""tú"": ""retenías"", ""él"": ""retenía"", ""nosotros"": ""reteníamos"", ""vosotros"": ""reteníais"", ""ellos"": ""retenían""}}, ""subjunctive"": {""present"": {""yo"": ""retenga"", ""tú"": ""retengas"", ""él"": ""retenga"", ""nosotros"": ""retengamos"", ""vosotros"": ""retengáis"", ""ellos"": ""retengan""}}}"
2454,FALSE,"{""indicative"": {""present"": {""yo"": ""prendo"", ""tú"": ""prendes"", ""él"": ""prende"", ""nosotros"": ""prendemos"", ""vosotros"": ""prendéis"", ""ellos"": ""prenden""}, ""preterite"": {""yo"": ""prendí"", ""tú"": ""prendiste"", ""él"": ""prendió"", ""nosotros"": ""prendimos"", ""vosotros"": ""prendisteis"", ""ellos"": ""prendieron""}, ""imperfect"": {""yo"": ""prendía"", ""tú"": ""prendías"", ""él"": ""prendía"", ""nosotros"": ""prendíamos"", ""vosotros"": ""prendíais"", ""ellos"": ""prendían""}}, ""subjunctive"": {""present"": {""yo"": ""prenda"", ""tú"": ""prendas"", ""él"": ""prenda"", ""nosotros"": ""prendamos"", ""vosotros"": ""prendáis"", ""ellos"": ""prendan""}}}"
2462,FALSE,"{""indicative"": {""present"": {""yo"": ""formulo"", ""tú"": ""formulas"", ""él"": ""formula"", ""nosotros"": ""formulamos"", ""vosotros"": ""formuláis"", ""ellos"": ""formulan""}, ""preterite"": {""yo"": ""formulé"", ""tú"": ""formulaste"", ""él"": ""formuló"", ""nosotros"": ""formulamos"", ""vosotros"": ""formulasteis"", ""ellos"": ""formularon""}, ""imperfect"": {""yo"": ""formulaba"", ""tú"": ""formulabas"", ""él"": ""formulaba"", ""nosotros"": ""formulábamos"", ""vosotros"": ""formulabais"", ""ellos"": ""formulaban""}}, ""subjunctive"": {""present"": {""yo"": ""formule"", ""tú"": ""formules"", ""él"": ""formule"", ""nosotros"": ""formulemos"", ""vosotros"": ""formuléis"", ""ellos"": ""formulen""}}}"
2472,FALSE,"{""indicative"": {""present"": {""yo"": ""fumo"", ""tú"": ""fumas"", ""él"": ""fuma"", ""nosotros"": ""fumamos"", ""vosotros"": ""fumáis"", ""ellos"": ""fuman""}, ""preterite"": {""yo"": ""fumé"", ""tú"": ""fumaste"", ""él"": ""fumó"", ""nosotros"": ""fumamos"", ""vosotros"": ""fumasteis"", ""ellos"": ""fumaron""}, ""imperfect"": {""yo"": ""fumaba"", ""tú"": ""fumabas"", ""él"": ""fumaba"", ""nosotros"": ""fumábamos"", ""vosotros"": ""fumabais"", ""ellos"": ""fumaban""}}, ""subjunctive"": {""present"": {""yo"": ""fume"", ""tú"": ""fumes"", ""él"": ""fume"", ""nosotros"": ""fumemos"", ""vosotros"": ""fuméis"", ""ellos"": ""fumen""}}}"
2474,TRUE,"{""indicative"": {""present"": {""yo"": ""especializo"", ""tú"": ""especializas"", ""él"": ""especializa"", ""nosotros"": ""especializamos"", ""vosotros"": ""especializáis"", ""ellos"": ""especializan""}, ""preterite"": {""yo"": ""especialicé"", ""tú"": ""especializaste"", ""él"": ""especializó"", ""nosotros"": ""especializamos"", ""vosotros"": ""especializasteis"", ""ellos"": ""especializaron""}, ""imperfect"": {""yo"": ""especializaba"", ""tú"": ""especializabas"", ""él"": ""especializaba"", ""nosotros"": ""especializábamos"", ""vosotros"": ""especializabais"", ""ellos"": ""especializaban""}}, ""subjunctive"": {""present"": {""yo"": ""especialice"", ""tú"": ""especialices"", ""él"": ""especialice"", ""nosotros"": ""especialicemos"", ""vosotros"": ""especialicéis"", ""ellos"": ""especialicen""}}}"
